# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000279730.2	KMT5AP1	processed_pseudogene	7	2	5	0.5909	0.1918	0.1825
ENSG00000279732.1	AC027279.3	TEC	9	5	4	7.3479	2.3850	2.2698
ENSG00000279733.1	AP001642.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279734.1	AC090506.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279735.2	AC124312.4	TEC	7	2	5	1.6680	0.5414	0.5152
ENSG00000279737.1	AC112204.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279738.1	AL022311.1	lncRNA	482	246	237	2.4727	0.8026	0.7638
ENSG00000279739.1	AC011369.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279741.1	AC007342.8	TEC	1	1	0	0.1469	0.0477	0.0454
ENSG00000279742.1	AP000974.1	TEC	28	17	11	1.1684	0.3792	0.3609
ENSG00000279743.1	AC002090.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279744.1	AC132938.5	TEC	156	74	82	9.3888	3.0474	2.9002
ENSG00000279746.1	AC092850.1	TEC	1	47	52	0.0369	0.0120	0.0114
ENSG00000279747.1	AC130456.6	TEC	0	1	4	0.0000	0.0000	0.0000
ENSG00000279748.1	AC008764.9	TEC	50	36	47	1.9881	0.6453	0.6141
ENSG00000279749.1	AC093875.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279750.3	AC239585.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279751.1	FP475955.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279752.1	AC011389.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279753.1	AC011558.1	TEC	0	460	489	0.0000	0.0000	0.0000
ENSG00000279754.1	AL162376.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279755.1	AC091905.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279756.1	AC012317.2	TEC	1	0	1	0.0442	0.0144	0.0137
ENSG00000279757.1	AC132068.1	TEC	24	13	11	5.2081	1.6905	1.6088
ENSG00000279758.1	AC105339.5	TEC	21	44	51	2.8381	0.9212	0.8767
ENSG00000279759.1	AC118344.2	TEC	999	505	495	20.8826	6.7782	6.4506
ENSG00000279761.2	OR5D13	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000279762.3	AC005899.8	lncRNA	28	66	60	0.8086	0.2625	0.2498
ENSG00000279764.1	AC009102.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279765.3	AC013394.1	protein_coding	62	35	27	1.3045	0.4234	0.4030
ENSG00000279766.1	AC067931.1	TEC	9	4	5	1.3360	0.4336	0.4127
ENSG00000279769.1	CU639417.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279770.1	LINC00552	TEC	1	0	1	0.0386	0.0125	0.0119
ENSG00000279771.1	AP000997.4	TEC	2	2	0	0.0885	0.0287	0.0273
ENSG00000279772.1	AC026422.1	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279773.1	AL050303.3	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279774.1	AL590483.3	TEC	2	0	2	0.0556	0.0181	0.0172
ENSG00000279775.1	AC004585.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279778.1	AL445437.1	TEC	1	0	1	0.0323	0.0105	0.0100
ENSG00000279779.1	AC009039.2	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279780.1	AC138907.9	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279781.1	AC079336.6	TEC	0	0	0	0.0000	0.0000	0.0000
ENSG00000279782.2	PPIAL4F	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000279783.1	AC018692.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279784.1	FP236315.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000279785.1	AC008267.7	TEC	22	11	11	1.8353	0.5957	0.5669
ENSG00000279786.1	AC105235.1	TEC	3	1	2	0.1645	0.0534	0.0508
ENSG00000279788.1	CU638689.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000279789.1	AC120114.3	TEC	229	123	106	10.3964	3.3745	3.2114
ENSG00000279790.1	AL590552.1	TEC	0	0	0	0.0000	0.0000	0.0000
