# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			10480077	10480077	10480077			
N_multimapping			5442092	5442092	5442092			
N_noFeature			22101215	36516782	36359052			
N_ambiguous			2723820	686128	671780			
ENSG00000000003.15	TSPAN6	protein_coding	1	0	1	0.0274	0.0086	0.0091
ENSG00000000005.6	TNMD	protein_coding	1	0	1	0.0841	0.0264	0.0278
ENSG00000000419.13	DPM1	protein_coding	502	265	238	51.6505	16.1826	17.0754
ENSG00000000457.14	SCYL3	protein_coding	408	319	286	7.3614	2.3064	2.4336
ENSG00000000460.17	C1orf112	protein_coding	499	349	361	10.3802	3.2522	3.4316
ENSG00000000938.13	FGR	protein_coding	172	81	91	6.3159	1.9788	2.0880
ENSG00000000971.16	CFH	protein_coding	413	199	214	6.4272	2.0137	2.1248
ENSG00000001036.14	FUCA2	protein_coding	647	526	571	28.4725	8.9207	9.4129
ENSG00000001084.13	GCLC	protein_coding	801	478	480	11.5426	3.6164	3.8159
ENSG00000001167.14	NFYA	protein_coding	3661	2053	2028	119.2996	37.3778	39.4398
ENSG00000001460.18	STPG1	protein_coding	202	134	154	2.9475	0.9235	0.9744
ENSG00000001461.17	NIPAL3	protein_coding	2105	1099	1094	27.8219	8.7169	9.1978
ENSG00000001497.18	LAS1L	protein_coding	1933	965	982	19.1202	5.9906	6.3210
ENSG00000001561.7	ENPP4	protein_coding	45	24	21	1.2034	0.3770	0.3978
ENSG00000001617.12	SEMA3F	protein_coding	50	24	30	1.2867	0.4031	0.4254
ENSG00000001626.16	CFTR	protein_coding	1	1	0	0.0125	0.0039	0.0041
ENSG00000001629.10	ANKIB1	protein_coding	1606	805	809	26.9922	8.4569	8.9235
ENSG00000001630.17	CYP51A1	protein_coding	65	39	33	2.2874	0.7167	0.7562
ENSG00000001631.16	KRIT1	protein_coding	274	130	150	5.4847	1.7184	1.8132
ENSG00000002016.18	RAD52	protein_coding	1247	635	612	34.3908	10.7750	11.3694
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	15	10	7	0.2954	0.0925	0.0976
ENSG00000002330.14	BAD	protein_coding	79	168	134	5.7440	1.7997	1.8989
ENSG00000002549.12	LAP3	protein_coding	1108	538	570	36.3540	11.3901	12.0184
ENSG00000002586.20	CD99	protein_coding	10863	5436	5428	277.6964	87.0052	91.8050
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	6	2	4	0.1002	0.0314	0.0331
ENSG00000002726.21	AOC1	protein_coding	202	96	106	6.6260	2.0760	2.1905
ENSG00000002745.13	WNT16	protein_coding	17	7	10	0.6468	0.2027	0.2138
ENSG00000002746.15	HECW1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002822.15	MAD1L1	protein_coding	178	99	79	3.0575	0.9579	1.0108
ENSG00000002834.18	LASP1	protein_coding	7041	4197	4257	123.8358	38.7991	40.9395
ENSG00000002919.15	SNX11	protein_coding	728	381	348	21.8748	6.8536	7.2317
ENSG00000002933.9	TMEM176A	protein_coding	33	16	18	1.1787	0.3693	0.3897
ENSG00000003056.8	M6PR	protein_coding	2431	1574	1466	84.2120	26.3845	27.8400
ENSG00000003096.14	KLHL13	protein_coding	111	62	49	1.9741	0.6185	0.6526
ENSG00000003137.8	CYP26B1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000003147.19	ICA1	protein_coding	482	276	237	12.2585	3.8407	4.0526
ENSG00000003249.15	DBNDD1	protein_coding	437	216	222	12.1627	3.8107	4.0209
ENSG00000003393.15	ALS2	protein_coding	2406	1197	1211	28.6257	8.9687	9.4635
ENSG00000003400.15	CASP10	protein_coding	1064	491	573	17.4298	5.4610	5.7622
ENSG00000003402.20	CFLAR	protein_coding	6731	4030	3967	37.1861	11.6508	12.2935
ENSG00000003436.16	TFPI	protein_coding	219	118	114	2.3218	0.7274	0.7676
ENSG00000003509.16	NDUFAF7	protein_coding	299	193	189	10.1704	3.1865	3.3623
ENSG00000003756.17	RBM5	protein_coding	7049	4415	4564	84.5224	26.4818	27.9427
ENSG00000003987.14	MTMR7	protein_coding	504	439	460	9.0344	2.8306	2.9867
ENSG00000003989.18	SLC7A2	protein_coding	31	15	16	0.4870	0.1526	0.1610
ENSG00000004059.11	ARF5	protein_coding	1184	652	657	80.5688	25.2431	26.6356
ENSG00000004139.14	SARM1	protein_coding	125	293	335	1.3979	0.4380	0.4621
ENSG00000004142.12	POLDIP2	protein_coding	1342	703	714	62.4194	19.5566	20.6355
ENSG00000004399.13	PLXND1	protein_coding	8336	4008	4330	108.3214	33.9382	35.8105
ENSG00000004455.17	AK2	protein_coding	4387	2208	2203	56.6037	17.7345	18.7129
ENSG00000004468.13	CD38	protein_coding	1806	886	920	32.7086	10.2479	10.8133
ENSG00000004478.8	FKBP4	protein_coding	1941	1223	1194	46.6876	14.6277	15.4347
ENSG00000004487.17	KDM1A	protein_coding	3715	1903	1816	84.8082	26.5713	28.0372
ENSG00000004534.15	RBM6	protein_coding	4041	2064	1978	68.7549	21.5416	22.7300
ENSG00000004660.15	CAMKK1	protein_coding	720	392	328	12.0295	3.7690	3.9769
ENSG00000004700.16	RECQL	protein_coding	513	461	447	16.8585	5.2819	5.5733
ENSG00000004766.17	VPS50	protein_coding	438	231	207	5.6904	1.7829	1.8812
ENSG00000004776.13	HSPB6	protein_coding	2	7	2	0.1441	0.0451	0.0476
ENSG00000004777.18	ARHGAP33	protein_coding	2220	1267	1302	52.4138	16.4218	17.3277
ENSG00000004779.10	NDUFAB1	protein_coding	574	305	269	46.0489	14.4276	15.2235
ENSG00000004799.8	PDK4	protein_coding	31	18	13	0.8472	0.2654	0.2801
ENSG00000004809.14	SLC22A16	protein_coding	1557	787	771	49.4907	15.5060	16.3614
ENSG00000004838.14	ZMYND10	protein_coding	61	36	32	2.6222	0.8216	0.8669
ENSG00000004846.16	ABCB5	protein_coding	3	1	2	0.0402	0.0126	0.0133
ENSG00000004848.8	ARX	protein_coding	1	1	0	0.0399	0.0125	0.0132
ENSG00000004864.14	SLC25A13	protein_coding	532	267	265	17.8080	5.5794	5.8872
ENSG00000004866.22	ST7	protein_coding	308	184	178	5.8611	1.8364	1.9377
ENSG00000004897.12	CDC27	protein_coding	1711	955	939	31.1379	9.7558	10.2940
ENSG00000004939.15	SLC4A1	protein_coding	1834	905	930	44.4410	13.9238	14.6920
ENSG00000004948.16	CALCR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004961.15	HCCS	protein_coding	185	97	88	9.8057	3.0722	3.2417
ENSG00000004975.12	DVL2	protein_coding	1258	664	598	29.3606	9.1990	9.7065
ENSG00000005001.10	PRSS22	protein_coding	1	1	2	0.0521	0.0163	0.0172
ENSG00000005007.13	UPF1	protein_coding	2421	1195	1229	35.0703	10.9879	11.5941
ENSG00000005020.13	SKAP2	protein_coding	87	50	37	2.0154	0.6314	0.6663
ENSG00000005022.6	SLC25A5	protein_coding	4076	2453	2280	325.5231	101.9899	107.6162
ENSG00000005059.16	MCUB	protein_coding	801	431	401	27.9815	8.7669	9.2505
ENSG00000005073.6	HOXA11	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000005075.15	POLR2J	protein_coding	367	196	190	33.6360	10.5385	11.1199
ENSG00000005100.13	DHX33	protein_coding	1675	797	878	35.9327	11.2581	11.8791
ENSG00000005102.14	MEOX1	protein_coding	4	2	2	0.1858	0.0582	0.0614
ENSG00000005108.16	THSD7A	protein_coding	14	8	6	0.1592	0.0499	0.0526
ENSG00000005156.12	LIG3	protein_coding	3580	2568	2583	34.4618	10.7972	11.3929
ENSG00000005175.10	RPAP3	protein_coding	824	439	385	19.1272	5.9928	6.3234
ENSG00000005187.12	ACSM3	protein_coding	2473	1306	1348	40.8942	12.8126	13.5194
ENSG00000005189.20	REXO5	protein_coding	609	330	304	18.3970	5.7640	6.0820
ENSG00000005194.15	CIAPIN1	protein_coding	715	363	353	26.2471	8.2235	8.6772
ENSG00000005206.17	SPPL2B	protein_coding	5364	2575	2791	89.7886	28.1317	29.6837
ENSG00000005238.20	FAM214B	protein_coding	875	398	477	17.0453	5.3405	5.6351
ENSG00000005243.10	COPZ2	protein_coding	21	10	12	1.3976	0.4379	0.4620
ENSG00000005249.13	PRKAR2B	protein_coding	599	270	329	17.4539	5.4685	5.7702
ENSG00000005302.19	MSL3	protein_coding	1607	769	838	20.4059	6.3934	6.7461
ENSG00000005339.15	CREBBP	protein_coding	8556	4224	4337	68.6445	21.5071	22.6935
ENSG00000005379.17	TSPOAP1	protein_coding	32566	16790	17029	355.1051	111.2582	117.3959
ENSG00000005381.8	MPO	protein_coding	1002420	498107	504744	35295.7403	11058.5313	11668.5886
ENSG00000005421.9	PON1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000005436.14	GCFC2	protein_coding	561	381	354	12.7553	3.9964	4.2168
ENSG00000005448.17	WDR54	protein_coding	271	151	127	11.8004	3.6972	3.9012
ENSG00000005469.12	CROT	protein_coding	220	113	107	5.4697	1.7137	1.8083
ENSG00000005471.19	ABCB4	protein_coding	37	18	19	0.5946	0.1863	0.1966
ENSG00000005483.21	KMT2E	protein_coding	5858	3333	3333	73.1220	22.9099	24.1737
ENSG00000005486.17	RHBDD2	protein_coding	472	224	248	24.5257	7.6842	8.1081
ENSG00000005513.10	SOX8	protein_coding	26	15	12	0.7223	0.2263	0.2388
ENSG00000005700.15	IBTK	protein_coding	1756	892	864	25.0113	7.8363	8.2686
ENSG00000005801.18	ZNF195	protein_coding	1889	981	908	20.0316	6.2761	6.6223
ENSG00000005810.18	MYCBP2	protein_coding	7339	4847	4921	57.0096	17.8617	18.8471
ENSG00000005812.11	FBXL3	protein_coding	1030	839	831	18.0770	5.6637	5.9762
ENSG00000005844.19	ITGAL	protein_coding	2600	1600	1607	32.7339	10.2559	10.8217
